title,link,pub_date,cleaned_text,sentiment,Date,Close,High,Low,Open,Volume
"Google to lay off 12,000 people — read the memo CEO Sundar Pichai sent to staff - CNBC",https://news.google.com/rss/articles/CBMiogFBVV95cUxQSDBodFRHY3BhV0Q2MmxHWXJiMWNid1dGYXpoS0NfbFA4bFhJQUs2RXpuMmp5NnVOYml6Y2NSTHdZV25SU1BnSnBDakNhNEtLSnp2bEF0QlY3a2RBX2JYRER1dXJDUXV4Y29ELWZlMzNPTDFlNUUtb3hXVzdqZVVXZXlWVEg3R2FNSERoRFBpVTU3Z2RpenJTYW5ZbXNkZFVzS1HSAacBQVVfeXFMTWFOSHdtQ2l0OTJtOGNqemp2STRXWUptc3k2aURjQ0tnTzhVc1czVEtGZkI3Um5QcWZsbmticlgxaWRxMDBqVGgwS3dwcTZIZm1zZ0hocHFSYWJMVVlWTmFfY2RReXl3MVZocXFHZmJpVmJQVnNpMjVRNDFwc0llS3ZWaWswSU84bmFhcmZXNkJGM1Rjc2dGWTNtU0RmRllaV25SR05Cb0U?oc=5,2023-01-20,"google lay 12,000 people read memo ceo sundar pichai send staff cnbc",0.0,2023-01-20,170.55999755859375,170.6300048828125,168.32000732421875,168.97999572753906,24174400
"Google to lay off 12,000 people — read the memo CEO Sundar Pichai sent to staff - CNBC",https://news.google.com/rss/articles/CBMiogFBVV95cUxQSDBodFRHY3BhV0Q2MmxHWXJiMWNid1dGYXpoS0NfbFA4bFhJQUs2RXpuMmp5NnVOYml6Y2NSTHdZV25SU1BnSnBDakNhNEtLSnp2bEF0QlY3a2RBX2JYRER1dXJDUXV4Y29ELWZlMzNPTDFlNUUtb3hXVzdqZVVXZXlWVEg3R2FNSERoRFBpVTU3Z2RpenJTYW5ZbXNkZFVzS1HSAacBQVVfeXFMTWFOSHdtQ2l0OTJtOGNqemp2STRXWUptc3k2aURjQ0tnTzhVc1czVEtGZkI3Um5QcWZsbmticlgxaWRxMDBqVGgwS3dwcTZIZm1zZ0hocHFSYWJMVVlWTmFfY2RReXl3MVZocXFHZmJpVmJQVnNpMjVRNDFwc0llS3ZWaWswSU84bmFhcmZXNkJGM1Rjc2dGWTNtU0RmRllaV25SR05Cb0U?oc=5,2023-01-20,"google lay 12,000 people read memo ceo sundar pichai send staff cnbc",0.0,2023-01-20,147.6699981689453,148.9499969482422,146.10000610351562,148.8800048828125,26049100
"Google to lay off 12,000 people — read the memo CEO Sundar Pichai sent to staff - CNBC",https://news.google.com/rss/articles/CBMiogFBVV95cUxQSDBodFRHY3BhV0Q2MmxHWXJiMWNid1dGYXpoS0NfbFA4bFhJQUs2RXpuMmp5NnVOYml6Y2NSTHdZV25SU1BnSnBDakNhNEtLSnp2bEF0QlY3a2RBX2JYRER1dXJDUXV4Y29ELWZlMzNPTDFlNUUtb3hXVzdqZVVXZXlWVEg3R2FNSERoRFBpVTU3Z2RpenJTYW5ZbXNkZFVzS1HSAacBQVVfeXFMTWFOSHdtQ2l0OTJtOGNqemp2STRXWUptc3k2aURjQ0tnTzhVc1czVEtGZkI3Um5QcWZsbmticlgxaWRxMDBqVGgwS3dwcTZIZm1zZ0hocHFSYWJMVVlWTmFfY2RReXl3MVZocXFHZmJpVmJQVnNpMjVRNDFwc0llS3ZWaWswSU84bmFhcmZXNkJGM1Rjc2dGWTNtU0RmRllaV25SR05Cb0U?oc=5,2023-01-20,"google lay 12,000 people read memo ceo sundar pichai send staff cnbc",0.0,2023-01-20,163.9600067138672,166.2100067138672,162.3699951171875,165.83999633789062,33146700
"Google to lay off 12,000 people — read the memo CEO Sundar Pichai sent to staff - CNBC",https://news.google.com/rss/articles/CBMiogFBVV95cUxQSDBodFRHY3BhV0Q2MmxHWXJiMWNid1dGYXpoS0NfbFA4bFhJQUs2RXpuMmp5NnVOYml6Y2NSTHdZV25SU1BnSnBDakNhNEtLSnp2bEF0QlY3a2RBX2JYRER1dXJDUXV4Y29ELWZlMzNPTDFlNUUtb3hXVzdqZVVXZXlWVEg3R2FNSERoRFBpVTU3Z2RpenJTYW5ZbXNkZFVzS1HSAacBQVVfeXFMTWFOSHdtQ2l0OTJtOGNqemp2STRXWUptc3k2aURjQ0tnTzhVc1czVEtGZkI3Um5QcWZsbmticlgxaWRxMDBqVGgwS3dwcTZIZm1zZ0hocHFSYWJMVVlWTmFfY2RReXl3MVZocXFHZmJpVmJQVnNpMjVRNDFwc0llS3ZWaWswSU84bmFhcmZXNkJGM1Rjc2dGWTNtU0RmRllaV25SR05Cb0U?oc=5,2023-01-20,"google lay 12,000 people read memo ceo sundar pichai send staff cnbc",0.0,2023-01-20,166.19000244140625,169.35000610351562,165.6199951171875,167.72999572753906,42846900
Attorney General Bonta Files Lawsuit Against Google for Monopolization of Ad Tech Markets - State of California - Department of Justice (.gov),https://news.google.com/rss/articles/CBMiswFBVV95cUxNZjJDUFhaQS0xQUJIV1oxLU1iVGlHYm5IWFdfZXdneEo0eWVROVFqUVF6eno0STFKQzlxX2MzOW9Vc1hhemZiNlZJMVR2WFhUdnJhM0QtZXliNTItbk04OVo3N2pIdFRXRFNqRlFJMkZhT0YxRUtVWUQ5d21vY1FOM1pZUldBMHlFOE5oR242S1NkWFViVU5PUTRabzZVdjVWbHBULWt3djQ2bk05S3ZrT3Z4aw?oc=5,2023-01-24,attorney general bonta file lawsuit google monopolization ad tech market state california department justice .gov,0.3612,2023-01-24,189.2120819091797,191.7791328258186,187.2843094002135,190.43067970164262,20370800
Attorney General Bonta Files Lawsuit Against Google for Monopolization of Ad Tech Markets - State of California - Department of Justice (.gov),https://news.google.com/rss/articles/CBMiswFBVV95cUxNZjJDUFhaQS0xQUJIV1oxLU1iVGlHYm5IWFdfZXdneEo0eWVROVFqUVF6eno0STFKQzlxX2MzOW9Vc1hhemZiNlZJMVR2WFhUdnJhM0QtZXliNTItbk04OVo3N2pIdFRXRFNqRlFJMkZhT0YxRUtVWUQ5d21vY1FOM1pZUldBMHlFOE5oR242S1NkWFViVU5PUTRabzZVdjVWbHBULWt3djQ2bk05S3ZrT3Z4aw?oc=5,2023-01-24,attorney general bonta file lawsuit google monopolization ad tech market state california department justice .gov,0.3612,2023-01-24,195.32504272460938,196.1341084636535,191.6392852545324,192.8678659974796,21776000
Attorney General Bonta Files Lawsuit Against Google for Monopolization of Ad Tech Markets - State of California - Department of Justice (.gov),https://news.google.com/rss/articles/CBMiswFBVV95cUxNZjJDUFhaQS0xQUJIV1oxLU1iVGlHYm5IWFdfZXdneEo0eWVROVFqUVF6eno0STFKQzlxX2MzOW9Vc1hhemZiNlZJMVR2WFhUdnJhM0QtZXliNTItbk04OVo3N2pIdFRXRFNqRlFJMkZhT0YxRUtVWUQ5d21vY1FOM1pZUldBMHlFOE5oR242S1NkWFViVU5PUTRabzZVdjVWbHBULWt3djQ2bk05S3ZrT3Z4aw?oc=5,2023-01-24,attorney general bonta file lawsuit google monopolization ad tech market state california department justice .gov,0.3612,2023-01-24,198.1417999267578,200.24937329507208,197.30276987978317,198.83100862292844,26200600
Attorney General Bonta Files Lawsuit Against Google for Monopolization of Ad Tech Markets - State of California - Department of Justice (.gov),https://news.google.com/rss/articles/CBMiswFBVV95cUxNZjJDUFhaQS0xQUJIV1oxLU1iVGlHYm5IWFdfZXdneEo0eWVROVFqUVF6eno0STFKQzlxX2MzOW9Vc1hhemZiNlZJMVR2WFhUdnJhM0QtZXliNTItbk04OVo3N2pIdFRXRFNqRlFJMkZhT0YxRUtVWUQ5d21vY1FOM1pZUldBMHlFOE5oR242S1NkWFViVU5PUTRabzZVdjVWbHBULWt3djQ2bk05S3ZrT3Z4aw?oc=5,2023-01-24,attorney general bonta file lawsuit google monopolization ad tech market state california department justice .gov,0.3612,2023-01-24,197.7522430419922,200.06958147081755,194.97544232412307,197.91206263871854,26951400
Attorney General Bonta Files Lawsuit Against Google for Monopolization of Ad Tech Markets - State of California - Department of Justice (.gov),https://news.google.com/rss/articles/CBMiswFBVV95cUxNZjJDUFhaQS0xQUJIV1oxLU1iVGlHYm5IWFdfZXdneEo0eWVROVFqUVF6eno0STFKQzlxX2MzOW9Vc1hhemZiNlZJMVR2WFhUdnJhM0QtZXliNTItbk04OVo3N2pIdFRXRFNqRlFJMkZhT0YxRUtVWUQ5d21vY1FOM1pZUldBMHlFOE5oR242S1NkWFViVU5PUTRabzZVdjVWbHBULWt3djQ2bk05S3ZrT3Z4aw?oc=5,2023-01-24,attorney general bonta file lawsuit google monopolization ad tech market state california department justice .gov,0.3612,2023-01-24,199.9796905517578,200.66888399183227,197.77222616967978,197.87211722888603,23877500
Attorney General Bonta Files Lawsuit Against Google for Monopolization of Ad Tech Markets - State of California - Department of Justice (.gov),https://news.google.com/rss/articles/CBMiswFBVV95cUxNZjJDUFhaQS0xQUJIV1oxLU1iVGlHYm5IWFdfZXdneEo0eWVROVFqUVF6eno0STFKQzlxX2MzOW9Vc1hhemZiNlZJMVR2WFhUdnJhM0QtZXliNTItbk04OVo3N2pIdFRXRFNqRlFJMkZhT0YxRUtVWUQ5d21vY1FOM1pZUldBMHlFOE5oR242S1NkWFViVU5PUTRabzZVdjVWbHBULWt3djQ2bk05S3ZrT3Z4aw?oc=5,2023-01-24,attorney general bonta file lawsuit google monopolization ad tech market state california department justice .gov,0.3612,2023-01-24,206.14259338378906,206.81182081300247,202.57669285659674,203.15602747619252,43856400
