title,link,pub_date,cleaned_text,sentiment,Date,Close,High,Low,Open,Volume
Microsoft and OpenAI extend partnership - The Official Microsoft Blog,https://news.google.com/rss/articles/CBMihwFBVV95cUxNR0R2WjB5Y2NZbGwwU3FMRW94WUpVaWxwa3E4UWJneUI3bm9uai0yVEFoMHBLUUd6VmZaMUJxQTFFMl9teDlZcXpyZzlualhfcXZTRWZuTU5LVGNSdzJSaEwzQWNJMHJ5aXRTV0hmcGYtQjVJMkE0MDdKekpvNFVjMDZ1bGpZX2M?oc=5,2023-01-23,microsoft openai extend partnership official microsoft blog,0.1779,2023-01-23,386.59027099609375,387.7381880213899,374.5024768665421,375.01155205300716,22232300
Microsoft and OpenAI extend partnership - The Official Microsoft Blog,https://news.google.com/rss/articles/CBMihwFBVV95cUxNR0R2WjB5Y2NZbGwwU3FMRW94WUpVaWxwa3E4UWJneUI3bm9uai0yVEFoMHBLUUd6VmZaMUJxQTFFMl9teDlZcXpyZzlualhfcXZTRWZuTU5LVGNSdzJSaEwzQWNJMHJ5aXRTV0hmcGYtQjVJMkE0MDdKekpvNFVjMDZ1bGpZX2M?oc=5,2023-01-23,microsoft openai extend partnership official microsoft blog,0.1779,2023-01-23,390.4432067871094,392.0202980494585,385.9315006090283,391.241728610284,16579400
"Microsoft is laying off 10,000 employees - CNN",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9HRVpKVHY3YXYxOGtxd1JuSUV4RjJwZzVHMUFKZTgtUnZ5RVQyVVJWUHFxOHVwa29kLUlXM3d3c2p3WFlPazktZkt2cE5UeGw1OXlKdllkTlVLRFdNNE9FNjIxSmI0VXM40gFoQVVfeXFMTTlLTElZd1lsU3UxR1J1eWpjbk1VVkhRN1dFWEl5dWZqV3FQRlJ6UXRLT1RKUVMxeEltVjdHU3poVW5pMnVITkxGM2IzUC13bDFsUWN1c3JzRDlkUFZCS2piQmVMdEhFQjc?oc=5,2023-01-18,"microsoft lay 10,000 employee cnn",0.0,2023-01-18,416.97686767578125,424.43820240788705,413.2611726539346,423.90026204092493,16896500
"Microsoft is laying off 10,000 employees - CNN",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9HRVpKVHY3YXYxOGtxd1JuSUV4RjJwZzVHMUFKZTgtUnZ5RVQyVVJWUHFxOHVwa29kLUlXM3d3c2p3WFlPazktZkt2cE5UeGw1OXlKdllkTlVLRFdNNE9FNjIxSmI0VXM40gFoQVVfeXFMTTlLTElZd1lsU3UxR1J1eWpjbk1VVkhRN1dFWEl5dWZqV3FQRlJ6UXRLT1RKUVMxeEltVjdHU3poVW5pMnVITkxGM2IzUC13bDFsUWN1c3JzRDlkUFZCS2piQmVMdEhFQjc?oc=5,2023-01-18,"microsoft lay 10,000 employee cnn",0.0,2023-01-18,421.7286071777344,422.40599553232005,417.93320162542307,419.4672816518615,16662900
"Microsoft is laying off 10,000 employees - CNN",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9HRVpKVHY3YXYxOGtxd1JuSUV4RjJwZzVHMUFKZTgtUnZ5RVQyVVJWUHFxOHVwa29kLUlXM3d3c2p3WFlPazktZkt2cE5UeGw1OXlKdllkTlVLRFdNNE9FNjIxSmI0VXM40gFoQVVfeXFMTTlLTElZd1lsU3UxR1J1eWpjbk1VVkhRN1dFWEl5dWZqV3FQRlJ6UXRLT1RKUVMxeEltVjdHU3poVW5pMnVITkxGM2IzUC13bDFsUWN1c3JzRDlkUFZCS2piQmVMdEhFQjc?oc=5,2023-01-18,"microsoft lay 10,000 employee cnn",0.0,2023-01-18,426.21136474609375,432.6565862275622,423.85044657634234,426.3607841744266,20573600
"Microsoft is laying off 10,000 employees - CNN",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9HRVpKVHY3YXYxOGtxd1JuSUV4RjJwZzVHMUFKZTgtUnZ5RVQyVVJWUHFxOHVwa29kLUlXM3d3c2p3WFlPazktZkt2cE5UeGw1OXlKdllkTlVLRFdNNE9FNjIxSmI0VXM40gFoQVVfeXFMTTlLTElZd1lsU3UxR1J1eWpjbk1VVkhRN1dFWEl5dWZqV3FQRlJ6UXRLT1RKUVMxeEltVjdHU3poVW5pMnVITkxGM2IzUC13bDFsUWN1c3JzRDlkUFZCS2piQmVMdEhFQjc?oc=5,2023-01-18,"microsoft lay 10,000 employee cnn",0.0,2023-01-18,408.1806945800781,417.0466023053385,406.5370200109021,414.8849302333569,22886800
"Microsoft is laying off 10,000 employees - CNN",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9HRVpKVHY3YXYxOGtxd1JuSUV4RjJwZzVHMUFKZTgtUnZ5RVQyVVJWUHFxOHVwa29kLUlXM3d3c2p3WFlPazktZkt2cE5UeGw1OXlKdllkTlVLRFdNNE9FNjIxSmI0VXM40gFoQVVfeXFMTTlLTElZd1lsU3UxR1J1eWpjbk1VVkhRN1dFWEl5dWZqV3FQRlJ6UXRLT1RKUVMxeEltVjdHU3poVW5pMnVITkxGM2IzUC13bDFsUWN1c3JzRDlkUFZCS2piQmVMdEhFQjc?oc=5,2023-01-18,"microsoft lay 10,000 employee cnn",0.0,2023-01-18,407.473388671875,409.1768308737253,402.82126135721137,405.6503805324544,19121700
"Microsoft is laying off 10,000 employees - CNN",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9HRVpKVHY3YXYxOGtxd1JuSUV4RjJwZzVHMUFKZTgtUnZ5RVQyVVJWUHFxOHVwa29kLUlXM3d3c2p3WFlPazktZkt2cE5UeGw1OXlKdllkTlVLRFdNNE9FNjIxSmI0VXM40gFoQVVfeXFMTTlLTElZd1lsU3UxR1J1eWpjbk1VVkhRN1dFWEl5dWZqV3FQRlJ6UXRLT1RKUVMxeEltVjdHU3poVW5pMnVITkxGM2IzUC13bDFsUWN1c3JzRDlkUFZCS2piQmVMdEhFQjc?oc=5,2023-01-18,"microsoft lay 10,000 employee cnn",0.0,2023-01-18,396.1627197265625,401.4130601425524,391.9604125552081,393.557486671848,23304600
"Microsoft is laying off 10,000 employees - CNN",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9HRVpKVHY3YXYxOGtxd1JuSUV4RjJwZzVHMUFKZTgtUnZ5RVQyVVJWUHFxOHVwa29kLUlXM3d3c2p3WFlPazktZkt2cE5UeGw1OXlKdllkTlVLRFdNNE9FNjIxSmI0VXM40gFoQVVfeXFMTTlLTElZd1lsU3UxR1J1eWpjbk1VVkhRN1dFWEl5dWZqV3FQRlJ6UXRLT1RKUVMxeEltVjdHU3poVW5pMnVITkxGM2IzUC13bDFsUWN1c3JzRDlkUFZCS2piQmVMdEhFQjc?oc=5,2023-01-18,"microsoft lay 10,000 employee cnn",0.0,2023-01-18,381.43975830078125,384.3743428432238,375.92985398533636,377.2773862564683,16092600
"Microsoft is laying off 10,000 employees - CNN",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9HRVpKVHY3YXYxOGtxd1JuSUV4RjJwZzVHMUFKZTgtUnZ5RVQyVVJWUHFxOHVwa29kLUlXM3d3c2p3WFlPazktZkt2cE5UeGw1OXlKdllkTlVLRFdNNE9FNjIxSmI0VXM40gFoQVVfeXFMTTlLTElZd1lsU3UxR1J1eWpjbk1VVkhRN1dFWEl5dWZqV3FQRlJ6UXRLT1RKUVMxeEltVjdHU3poVW5pMnVITkxGM2IzUC13bDFsUWN1c3JzRDlkUFZCS2piQmVMdEhFQjc?oc=5,2023-01-18,"microsoft lay 10,000 employee cnn",0.0,2023-01-18,393.31793212890625,394.3759872470841,389.66463540586307,390.5829324517716,14974000
